std.assert(),javax.security.auth.subject.getsubject()
std.assert(),javax.security.sasl.saslclient.getnegotiatedproperty()
std.assert(),javax.script.scriptengine.getbindings()
std.assert(),javax.management.standardmbean.invoke()
std.printf(),java.util.hashmap.put()
std.printf(),java.util.hashmap.clear()
std.printf(),java.util.hashmap.get()
std.printf(),java.util.hashmap.size()
std.printf(),java.util.hashmap.remove()
std.internal(),javax.crypto.cipher.getiv()
std.internal(),java.sql.callablestatement.getblob()
std.internal(),javax.crypto.cipher.wrap()
std.internal(),java.io.externalizable.readexternal()
std.internal(),javax.crypto.cipher.getparameters()
std.scanf(),java.util.hashset.add()
std.scanf(),junit.framework.testsuite.createtest()
std.scanf(),java.util.hashset.size()
std.scanf(),java.util.hashset.remove()
std.scanf(),java.util.vector.clear()
std.fprintf(),java.util.hashmap.get()
std.fprintf(),java.util.hashmap.containskey()
std.fprintf(),java.util.hashmap.remove()
std.fprintf(),java.util.hashmap.put()
std.freopen(),java.nio.channels.selectionkey.interestops()
std.freopen(),java.nio.channels.selectionkey.attachment()
std.freopen(),java.nio.channels.selectionkey.cancel()
std.freopen(),java.nio.channels.selectionkey.readyops()
std.freopen(),java.nio.channels.selector.close()
std.free(),java.util.hashmap.get()
std.free(),java.util.hashset.add()
std.strcmp(),java.util.arraylist.clear()
std.strcmp(),java.util.arraylist.size()
std.strcmp(),java.util.arraylist.addall()
std.strcmp(),java.util.arraylist.removeall()
std.strcmp(),java.util.arraylist.add()
std.memset(),java.util.hashset.add()
std.memset(),java.util.arraylist.addall()
std.memset(),java.util.hashset.contains()
std.memset(),java.util.hashset.clear()
std.malloc(),java.util.arraylist.addall()
std.strlen(),java.util.arraylist.add()
std.strlen(),java.util.arraylist.addall()
std.strlen(),java.util.arraylist.contains()
std.strlen(),java.util.hashset.contains()
std.size(),java.util.regex.pattern.compile()
std.size(),java.util.regex.pattern.matcher()
std.size(),java.util.regex.matcher.matches()
std.min(),java.util.vector.get()
std.min(),java.awt.im.spi.inputmethod.setlocale()
std.min(),java.util.vector.clear()
std.min(),java.sql.sqlinput.readarray()
std.min(),javax.swing.tree.defaulttreemodel.reload()
std.memcpy(),java.util.hashset.add()
std.memcpy(),java.util.hashset.contains()
std.memcpy(),java.util.hashset.remove()
std.memcpy(),java.util.hashset.clear()
std.abs(),java.lang.math.cos()
std.abs(),java.lang.math.floor()
std.abs(),java.lang.math.atan2()
std.abs(),java.lang.long.numberoftrailingzeros()
std.runtime_error(),java.util.calendar.getcalendartype()
std.runtime_error(),java.util.currency.getdisplayname()
std.runtime_error(),java.util.calendar.getdisplayname()
std.runtime_error(),java.sql.clob.getsubstring()
std.runtime_error(),java.text.messageformat.getlocale()
std.exit(),java.util.hashmap.clear()
std.exit(),java.util.hashmap.values()
std.exit(),java.util.hashmap.size()
std.exit(),java.util.hashmap.put()
std.sprintf(),java.util.hashmap.keyset()
std.sprintf(),java.util.hashmap.entryset()
std.sprintf(),java.util.hashmap.values()
std.sprintf(),java.util.hashmap.size()
std.sprintf(),java.util.collections.sort()
std.max(),java.lang.instrument.instrumentation.getobjectsize()
std.max(),java.lang.boolean.booleanvalue()
std.max(),java.lang.number.shortvalue()
std.max(),java.sql.time.get()
std.max(),java.lang.system.runfinalization()
std.get(),java.awt.frame.addwindowlistener()
std.get(),java.awt.textfield.setcolumns()
std.get(),javax.swing.box.createverticalbox()
std.rand(),javax.management.mbeanserverconnection.getmbeancount()
std.rand(),javax.management.mbeanserverconnection.getattributes()
std.make_pair(),java.awt.canvas.createbufferstrategy()
std.make_pair(),java.awt.image.getheight()
std.make_pair(),java.awt.image.getwidth()
std.make_pair(),java.awt.image.bufferstrategy.show()
std.make_pair(),java.awt.graphicsenvironment.isheadlessinstance()
std.float(),java.util.vector.size()
std.float(),java.util.vector.get()
std.float(),java.util.vector.set()
std.float(),java.awt.peer.choicepeer.remove()
std.float(),java.util.list.addelement()
std.sqrt(),java.lang.math.abs()
std.sqrt(),java.lang.math.cos()
std.sqrt(),java.lang.math.floor()
std.char(),java.util.concurrent.locks.reentrantlock.getqueuelength()
std.char(),javax.swing.jprogressbar.getmaximum()
std.char(),javax.swing.jprogressbar.setvalue()
std.char(),java.io.objectinputstream.readobject()
std.char(),java.security.spec.x509encodedkeyspec.getencoded()
std.system(),java.lang.reflect.field.gettype()
std.system(),java.lang.reflect.field.setboolean()
std.system(),java.lang.reflect.field.getname()
std.system(),java.lang.reflect.field.getboolean()
std.system(),java.lang.reflect.field.getmodifiers()
std.string.c_str(),java.sql.resultset.getint()
std.string.c_str(),java.sql.resultset.close()
std.string.c_str(),java.sql.resultset.getstring()
std.string.c_str(),java.util.scanner.nextshort()
